year,area,site,acropora,favites,porites,total
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,4,0,0,4
2017,0.25,PSWC,2,0,0,2
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,1,0,0,1
2017,0.25,PSWC,0,0,0,1
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,1,0,5
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,1
2017,0.25,PSWG,0,0,0,1
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,1
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,1
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,1,1
2017,0.25,PSWG,0,0,0,9
2017,0.25,PSWG,0,0,0,2
2017,0.25,PSWG,0,1,0,1
2017,0.25,PSWG,0,0,1,1
2017,0.25,PSWG,0,0,5,7
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,1
2017,0.25,PSWG,0,0,1,3
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,0
2017,0.25,PSWG,0,0,0,1
2017,0.25,PSWG,0,1,0,1
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,1,1
2017,0.25,PSWP,0,0,0,0
2017,0.25,PSWP,0,0,0,0
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,0,0
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,5,5
2017,0.25,PSWP,0,0,0,2
2017,0.25,PSWP,0,0,0,0
2017,0.25,PSWP,0,0,0,1
2017,0.25,PSWP,0,0,1,1
2017,0.25,PSWP,0,0,1,1
2017,0.25,PSWP,0,0,0,0
2017,0.25,PSWP,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,1,1
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,4,4
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,1,1
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAC,0,0,0,0
2017,0.25,MSAG,0,1,0,1
2017,0.25,MSAG,0,0,0,0
2017,0.25,MSAG,0,2,1,3
2017,0.25,MSAG,0,0,0,0
2017,0.25,MSAG,0,0,0,0
2017,0.25,MSAG,0,1,0,2
2017,0.25,MSAG,0,0,0,2
2017,0.25,MSAG,0,0,0,1
2017,0.25,MSAG,1,0,0,5
2017,0.25,MSAG,0,0,0,1
2017,0.25,MSAG,0,0,0,2
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,0
2017,0.25,MSAP,0,0,0,1
